# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Plivo
# Property: *.plivo.com - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260114
# End date: 20260413
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/docs/messaging/use-cases/whatsapp/getting-started/interactive-message/send-interactive-list-message/send-interactive-list-message,3,2,1.5,63.5,24,0,0
/docs/number-masking/concepts/how-it-works,3,2,1.5,14.5,7,0,0
/docs/numbers/api/phone-number/search-phone-numbers,3,1,3,23,6,0,0
/docs/numbers/guides/porting,3,1,3,15,9,0,0
/docs/phlo/api/phlo/multiparty-call/update-a-multiparty-call/warm-transfer-a-caller,3,1,3,33,7,0,0
/docs/phlo/components-library/ivr-menu,3,1,3,17,4,0,0
/docs/sdk/client/android/changelog,3,2,1.5,14.5,8,0,0
/docs/sdk/client/concepts/mobile/setting-up-push-credentials,3,1,3,273,18,0,0
/docs/sdk/client/ios/overview,3,2,1.5,9.5,10,0,0
/docs/sdk/client/ios/setting-up-push-credentials,3,2,1.5,6.5,9,0,0
/docs/sip-trunking/interconnection-guides/zentrunk-and-freeswitch,3,2,1.5,4,7,0,0
/docs/verify/concepts/fraud-control,3,2,1.5,2,6,0,0
/docs/voice-agents/audio-streaming/integration-guides/pipecat/gemini-cartesia,3,2,1.5,5,10,0,0
/docs/voice-agents/audio-streaming/troubleshooting/troubleshooting,3,3,1,36.666666666666664,11,0,0
/docs/voice/api/call/retrieve-all-live-calls,3,1,3,62,6,0,0
/docs/voice/api/call/the-call-object,3,1,3,313,7,0,0
/docs/voice/api/conference/member/overview,3,1,3,4,5,0,0
/docs/voice/api/conference/overview,3,1,3,105,6,0,0
/docs/voice/migrate/sdk/active-sdk/dotnet,3,2,1.5,35,10,0,0
/docs/voice/migrate/sdk/active-sdk/python,3,1,3,106,10,0,0
/docs/voice/use-cases/raspberry-pi,3,3,1,7.333333333333333,6,0,0
/docs/voice/use-cases/screen-incoming-calls/node,3,1,3,6,13,0,0
/docs/voice/use-cases/voicemail-transcription,3,1,3,7,9,0,0
/docs/voice/xml/dial/number/dialing-extensions,3,1,3,0,3,0,0
/docs/whatsapp,3,2,1.5,7.5,10,0,0
/endpoint/edit/146052520816338/,3,1,3,30,13,0,0
/endpoint/edit/170478022178925/,3,2,1.5,72,11,0,0
/endpoint/edit/207058267431069/,3,1,3,11,15,0,0
/endpoint/edit/213813856793463/,3,1,3,22,13,0,0
/endpoint/edit/230808978741300/,3,1,3,162,9,0,0
/endpoint/edit/276812363615095/,3,1,3,39,9,0,0
/endpoint/edit/283888047006040/,3,1,3,24,13,0,0
/endpoint/edit/298374857166639/,3,1,3,17,10,0,0
/endpoint/edit/336059003355630/,3,1,3,17,12,0,0
/endpoint/edit/783974955476051/,3,1,3,40,11,0,0
/legal/copyright-infringement-notification/,3,3,1,4.666666666666667,6,0,0
/legal/enforcement-guidelines/,3,2,1.5,16,8,0,0
/legal/privacy/2024/,3,1,3,24,6,0,0
/legal/service-schedule/artificial-intelligence-services-addendum/,3,2,1.5,50,6,0,0
/login/recovery-code/,3,3,1,26,10,0,0
/logs/concurrency/export/,3,2,1.5,4.5,9,0,0
/phlo/1e06e8a8-f6af-4aed-b08c-4c9e39228d48/,3,1,3,11,8,0,0
/phlo/237fb393-8361-42c7-90b9-3f73ac39ef03/,3,1,3,3,9,0,0
/phlo/2790ed95-ef85-42fe-b105-d83ab018837a/,3,1,3,178,9,0,0
/phlo/34982725-ac05-42fb-8833-2c73ab523528/,3,1,3,276,9,0,0
/phlo/393eed27-60ba-40cb-b0d5-7547c660d3ee/,3,1,3,121,8,0,0
/phlo/42284380-a91f-4bef-88bd-93e287dc372e/,3,1,3,5,8,0,0
/phlo/459adb72-6e25-489d-ae94-b290884e7f97/,3,1,3,82,9,0,0
/phlo/52935dc1-2eed-4b94-beac-29f389f24a4b/,3,1,3,3,10,0,0
/phlo/5940dc54-3d28-47bb-9620-c3903da33945/,3,1,3,97,7,0,0
/phlo/64593155-b6c2-4883-830f-8fefc1c5cdab/,3,1,3,762,9,0,0
/phlo/688883ca-f516-47b9-9bc3-8523c6e01df0/,3,2,1.5,21,9,0,0
/phlo/7f9c7603-8223-4749-8504-35afcf0a08df/,3,1,3,40,8,0,0
/phlo/821716a2-eb63-44bf-9662-5bf1050f8c7d/,3,1,3,63,9,0,0
/phlo/86a0a299-70c8-4675-9da3-c540b00461ee/,3,1,3,6,8,0,0
/phlo/8c97e4ff-66fb-48ec-9121-cd0e485fc396/,3,1,3,29,9,0,0
/phlo/8dcd8bcd-7bbc-4ee1-8b3e-91a8f00549d1/,3,1,3,40,8,0,0
/phlo/8e979045-58ef-4b3a-bd7a-edfdcc045e6b/,3,1,3,7,7,0,0
/phlo/9d87fe7b-67aa-4a22-baa0-2b298ea856ad/,3,1,3,58,9,0,0
/phlo/9e3a545b-5d8d-411c-b828-a542f2e21932/,3,1,3,4,10,0,0
/phlo/a4c5c3e2-8e9d-4974-8c47-ac8e5f459024/,3,1,3,13,9,0,0
/phlo/b26dd0cf-dec3-4104-9bbb-ee55f68ec8de/,3,1,3,110,9,0,0
/phlo/b3166aa5-e15a-4960-8c98-6de668e3a7e3/,3,1,3,0,10,0,0
/phlo/bcb1dfb6-7327-4fee-9d33-7cb659ddebb4/,3,1,3,192,9,0,0
/phlo/d3f5e4f4-2614-4711-b670-3ebd780f0252/,3,1,3,27,9,0,0
/phlo/d84c1b3b-0de0-4d66-93d1-561464e57c6d/,3,1,3,9,7,0,0
/phlo/e5c31bce-af02-4ecf-89cd-bf9af1b8d6a6/,3,1,3,9,10,0,0
/phlo/eb72af91-246f-4714-961d-580118d73e6f/,3,1,3,170,9,0,0
/phlo/f4139834-bdf8-4107-ad11-a6f3f02e3d36/,3,1,3,17,10,0,0
/phlo/f41e5ac1-4a3d-4b61-97fb-1c47b4e155c5/,3,1,3,81,9,0,0
/phlo/faa2bc6c-8541-4e56-aa72-31da00aef970/,3,1,3,8,8,0,0
/phlo/faf6c729-6fc1-4628-95d3-569c57132ab1/,3,2,1.5,45,9,0,0
/phlo/logs/debug/2766e16d-1344-40d6-8b74-881f92989365/,3,1,3,88,9,0,0
/phlo/logs/debug/4d87dced-a300-492d-b5f6-fda4a3ffc2e7/,3,1,3,58,9,0,0
/phlo/logs/debug/80a3b872-a669-4413-8504-199ef318f831/,3,1,3,149,9,0,0
/phone-numbers/byoc/numbers/edit/16136673884,3,1,3,22,10,0,0
/port-in/configure/93134a1d-9481-4386-b2f9-8fbcbc1c3d71,3,1,3,29,9,0,0
/port-in/order/019c65de-6dd1-404f-8626-99b32d416ca4,3,1,3,11,9,0,0
/port-in/order/0577206b-f099-4562-bc28-2ba6a6c8a50d,3,1,3,7,9,0,0
/port-in/order/07e278fb-4ac0-4662-b206-640aa4a19d2a,3,1,3,70,9,0,0
/port-in/order/6821e108-851e-4777-b49d-01963cc223e6,3,1,3,9,8,0,0
/port-in/order/6e21b4e3-1a8d-42f2-b501-59dc4afdc65f,3,1,3,47,10,0,0
/port-in/order/6eabc7dd-b512-4706-b25d-4b6e796ccb8e,3,1,3,4,8,0,0
/port-in/order/7d557696-d523-4f3e-9e8d-1e29b0f82e6c,3,1,3,3,9,0,0
/port-in/order/9518cdb6-48f9-4314-b511-4165bc8abc0b,3,1,3,13,9,0,0
/port-in/order/a99d0522-4e7f-4059-bcad-bf15b54d462e,3,2,1.5,7.5,10,0,0
/port-in/order/b6142950-6afc-48d8-9524-8ad4976d423a,3,1,3,15,10,0,0
/port-in/order/d2158839-6ebc-47c3-a43d-99b008837a53,3,2,1.5,4.5,10,0,0
/port-in/order/df019a62-e219-4e11-8351-e0ccc519166e,3,1,3,45,11,0,0
/port-in/order/e87df719-3e30-458a-8864-7f388cda6098,3,1,3,15,8,0,0
/port-in/order/fadb1768-7a79-4ef3-9ae6-e3387373269b,3,1,3,1,7,0,0
/resources/best-practices-for-voice-calling-with-plivo-voice-api/,3,2,1.5,26,7,0,0
/signup/,3,1,3,18,9,0,0
/sip-trunking/coverage/us/,3,2,1.5,26.5,7,0,0
/sip-trunking/pricing/ae/,3,3,1,14,5,0,0
/sip-trunking/pricing/ca/,3,2,1.5,24.5,8,0,0
/sms/10dlc/brand/BKK0KON/,3,2,1.5,0,10,0,0
/sms/10dlc/brand/BLPIBBE/,3,1,3,60,9,0,0
/sms/10dlc/brand/BLWNSA6/campaign/CQ8MLKF/,3,1,3,85,9,0,0
/sms/10dlc/brand/BM2RHMD/campaign/,3,1,3,11,9,0,0
/sms/10dlc/brand/BMMY5OW/,3,1,3,115,7,0,0
/sms/10dlc/brand/BOTG1YW/,3,1,3,32,9,0,0
/sms/10dlc/brand/BOTJJOD/,3,1,3,14,9,0,0
/sms/10dlc/brand/BQKI77O/,3,1,3,196,10,0,0
/sms/10dlc/brand/BV9IEW5/,3,1,3,36,12,0,0
/sms/10dlc/brand/BYJG4ZD/campaign/,3,1,3,8,9,0,0
/sms/10dlc/brand/BZWYYMG/,3,1,3,14,14,0,0
/sms/10dlc/campaign/C27VIJW/,3,1,3,52,8,0,0
/sms/10dlc/campaign/C3LAVVO/,3,1,3,7,7,0,0
/sms/10dlc/campaign/C4HFYNO/,3,1,3,14,9,0,0
/sms/10dlc/campaign/C4Z7NT3/,3,1,3,42,12,0,0
/sms/10dlc/campaign/C62VVBM/,3,1,3,218,6,0,0
/sms/10dlc/campaign/C6FLBBL/numbers/,3,1,3,28,9,0,0
/sms/10dlc/campaign/C6OZ5LD/,3,1,3,13,6,0,0
/sms/10dlc/campaign/C6TVQNZ/numbers/,3,1,3,36,9,0,0
/sms/10dlc/campaign/CALCDJP/,3,1,3,5,6,0,0
/sms/10dlc/campaign/CB27GF6/,3,1,3,40,9,0,0
/sms/10dlc/campaign/CB2FBPM/,3,1,3,11,7,0,0
/sms/10dlc/campaign/CGGNJEN/,3,1,3,62,5,0,0
/sms/10dlc/campaign/CIHXBVE/,3,1,3,99,9,0,0
/sms/10dlc/campaign/CKHUL7P/,3,2,1.5,14,9,0,0
/sms/10dlc/campaign/CKNESU2/,3,1,3,2,5,0,0
/sms/10dlc/campaign/CLCCG56/,3,1,3,23,7,0,0
/sms/10dlc/campaign/CLTBHXG/,3,1,3,32,11,0,0
/sms/10dlc/campaign/CMWY3ZD/,3,1,3,24,7,0,0
/sms/10dlc/campaign/CMZG0ZG/,3,1,3,12,9,0,0
/sms/10dlc/campaign/CN2RHZJ/,3,1,3,3,6,0,0
/sms/10dlc/campaign/CNP37A5/numbers/,3,1,3,37,9,0,0
/sms/10dlc/campaign/CNZ2HV5/,3,1,3,34,10,0,0
/sms/10dlc/campaign/COTQ1YJ/,3,1,3,37,7,0,0
/sms/10dlc/campaign/COTU0NW/,3,1,3,6,7,0,0
/sms/10dlc/campaign/COYRVIY/,3,1,3,40,7,0,0
/sms/10dlc/campaign/CPXXYXG/numbers/,3,1,3,30,9,0,0
/sms/10dlc/campaign/CRC6CWT/,3,2,1.5,299,9,0,0
/sms/10dlc/campaign/CS4D4WU/,3,1,3,25,8,0,0
/sms/10dlc/campaign/CUDZ3TX/,3,1,3,106,9,0,0
/sms/10dlc/campaign/CV5Q5S7/,3,1,3,4,8,0,0
/sms/10dlc/campaign/CV7SDGQ/,3,1,3,230,6,0,0
/sms/10dlc/campaign/CVCXUN5/numbers/,3,1,3,28,12,0,0
/sms/10dlc/campaign/CVKP6PK/,3,1,3,64,8,0,0
/sms/10dlc/campaign/CVSR2MA/,3,1,3,16,8,0,0
/sms/10dlc/campaign/CVVGSBK/,3,1,3,9,8,0,0
/sms/10dlc/campaign/CWDHA3W/,3,1,3,121,10,0,0
/sms/10dlc/campaign/CWQLIEI/,3,1,3,9,9,0,0
/sms/10dlc/campaign/CX43PIN/,3,1,3,7,9,0,0
/sms/10dlc/campaign/CYAJFCT/,3,1,3,33,11,0,0
/sms/10dlc/campaign/CYWM3YT/,3,1,3,16,7,0,0
/sms/10dlc/campaign/CZGU0ZG/,3,1,3,8,7,0,0
/sms/10dlc/campaign/CZJC0NJ/,3,1,3,8,5,0,0
/sms/10dlc/campaign/CZQWSZ3/,3,1,3,6,7,0,0
/sms/10dlc/campaign/CZYM3HO/,3,1,3,8,6,0,0
/sms/10dlc/profile/022603ae-87f2-4f45-88f5-cb90ed3622bd/,3,1,3,22,10,0,0
/sms/10dlc/profile/2f7e2af6-3375-4663-afb5-70f5cfba9347/,3,1,3,71,12,0,0
/sms/10dlc/profile/42ef7417-91e2-4109-b26a-be1ffb553ac4/,3,1,3,79,12,0,0
/sms/10dlc/profile/b8b0f0e9-8b66-45bb-b9c6-e8223c9be2e2/,3,1,3,29,10,0,0
/sms/10dlc/profile/cf54baa0-47c2-4195-aa77-2e2df766945c/,3,1,3,25,12,0,0
/sms/10dlc/tollfree_verification/02f6150e-ae3d-4b32-6108-5f12f5aa93f2/,3,1,3,119,8,0,0
/sms/10dlc/tollfree_verification/19d92623-9d7a-4945-559e-c7872dba287c/,3,1,3,37,9,0,0
/sms/10dlc/tollfree_verification/b5b22e7c-75f1-49d3-5560-d7998f5594b7/,3,1,3,29,10,0,0
/sms/10dlc/tollfree_verification/bcd03c67-a3be-495b-4960-6f05919579da/,3,1,3,76,9,0,0
/sms/10dlc/tollfree_verification/c20c1a29-28c9-4341-793c-b282926e7921/,3,1,3,1,11,0,0
/sms/10dlc/tollfree_verification/e2dc9460-8382-449e-54ec-4a1fca8dbaf7/,3,1,3,54,9,0,0
/sms/10dlc/tollfree_verification/e443e12d-620c-4ebf-4bb3-9a3ed7aff773/,3,1,3,29,10,0,0
/sms/applications/edit/10177731363730951/,3,2,1.5,19,9,0,0
/sms/applications/edit/11431498704972663/,3,1,3,65,13,0,0
/sms/applications/edit/14359971428628774/,3,1,3,67,9,0,0
/sms/applications/edit/15575747989465457/,3,2,1.5,105,10,0,0
/sms/applications/edit/16147075422659872/,3,1,3,36,11,0,0
/sms/applications/edit/23324518564374334/,3,1,3,10,9,0,0
/sms/applications/edit/24301691307856865/,3,1,3,4,10,0,0
/sms/applications/edit/25143291281251880/,3,1,3,81,12,0,0
/sms/applications/edit/25222655425820358/,3,1,3,39,9,0,0
/sms/applications/edit/25850820312930410/,3,1,3,65,13,0,0
/sms/applications/edit/28500616593666848/,3,2,1.5,27,9,0,0
/sms/applications/edit/29835158635326692/,3,1,3,45,9,0,0
/sms/applications/edit/30623437643227693/,3,1,3,282,9,0,0
/sms/applications/edit/30757113150313894/,3,1,3,36,10,0,0
/sms/applications/edit/33038095759370174/,3,1,3,57,12,0,0
/sms/applications/edit/50283188775228784/,3,1,3,73,9,0,0
/sms/applications/edit/65690080469885135/,3,1,3,17,10,0,0
/sms/applications/edit/81441435582597916/,3,1,3,29,12,0,0
/sms/coverage/cr/,3,2,1.5,1,10,0,0
/sms/coverage/kh/,3,3,1,56,11,0,0
/sms/coverage/sa/,3,2,1.5,3,9,0,0
/sms/coverage/sg/,3,1,3,14,8,0,0
/sms/logs/debug/call/2325e94d-2704-4d7f-a91f-0acabd8e45b3/,3,1,3,382,8,0,0
/sms/logs/messages/008a3efb-5719-48e1-aa19-d1b8c6750ec5/,3,2,1.5,347,11,0,0
/sms/logs/messages/069f4374-da3d-4beb-b643-7e3a88faeb1c/,3,1,3,27,9,0,0
/sms/logs/messages/119e4fd2-efbd-4124-b6f2-536dd902764a/,3,1,3,14,12,0,0
/sms/logs/messages/16078c8b-2b54-4fe3-ba6f-356a2eeb510d/,3,1,3,1,9,0,0
/sms/logs/messages/175a7671-81e3-46f5-a44b-63f3730327e4/,3,1,3,9,10,0,0
/sms/logs/messages/1892677d-dcff-42be-9c8b-528827d03b6d/,3,1,3,221,12,0,0
/sms/logs/messages/1c23dfe7-aa15-4748-87e3-65828d4b39a7/,3,1,3,7,9,0,0
/sms/logs/messages/1d6c1f94-9798-4a41-b69c-8fcfb289ef65/,3,1,3,102,11,0,0
/sms/logs/messages/1ed7f32c-5198-4031-8cbe-d72cffea8559/,3,1,3,61,9,0,0
/sms/logs/messages/216ddef3-603f-4b0e-8780-e7813fd6b310/,3,1,3,107,11,0,0
/sms/logs/messages/313eaeb7-453a-4798-9f79-ba95c838aaf2/,3,1,3,3,8,0,0
/sms/logs/messages/392ec5a9-000f-40b5-84fb-0cc3bb620ace/,3,2,1.5,29,10,0,0
/sms/logs/messages/3a48e14e-56f8-4ce1-a1cd-564cbcbdd4a9/,3,1,3,32,12,0,0
/sms/logs/messages/4007a04c-8302-45a7-91a9-b89107e9d516/,3,1,3,37,12,0,0
/sms/logs/messages/415306e5-ee6f-4f53-90e7-3bc1615ef994/,3,1,3,166,9,0,0
/sms/logs/messages/4227cbd4-47d3-4c8c-9b17-5d59a41c4c5d/,3,1,3,24,9,0,0
/sms/logs/messages/4a439a26-3578-4384-bf8c-d78fc045ef2a/,3,1,3,213,11,0,0
/sms/logs/messages/56bbe777-19ee-4789-aa5d-dedb3c82e0d3/,3,1,3,34,10,0,0
/sms/logs/messages/5eaa22bc-01a8-406d-ba86-6e01d3832a9c/,3,1,3,6,10,0,0
/sms/logs/messages/6a14b572-1928-4dbb-9457-f617b0ab5e3c/,3,1,3,55,10,0,0
/sms/logs/messages/6f4ffbcc-eee6-4941-a86b-616248bc8d9a/,3,1,3,54,12,0,0
/sms/logs/messages/751d9d82-51bc-440a-86e3-1209f75c9018/,3,1,3,57,9,0,0
/sms/logs/messages/75d178e8-5198-495a-9533-90ef6febfda7/,3,1,3,20,9,0,0
/sms/logs/messages/790b92c8-4455-4042-b1d4-de6e7f7f1d89/,3,1,3,40,9,0,0
/sms/logs/messages/79fcc215-e871-4f0f-9ce9-37cf8c6ed90b/,3,1,3,19,12,0,0
/sms/logs/messages/7ea75251-8946-40ed-9929-62b8f73540a7/,3,1,3,30,9,0,0
/sms/logs/messages/7f05237a-e048-43b3-8c81-aaf9b1240ae5/,3,1,3,26,13,0,0
/sms/logs/messages/7f62fcf0-f079-4257-a393-c1d6866bb478/,3,1,3,5,8,0,0
/sms/logs/messages/80180dff-60bd-4ccc-bab6-3f41380970fa/,3,1,3,16,9,0,0
/sms/logs/messages/83eee342-e0cb-4ae5-a405-ae2c0644a577/,3,1,3,14,10,0,0
/sms/logs/messages/88a7a167-2b6b-4da4-a865-11c7169c97c7/,3,1,3,134,10,0,0
/sms/logs/messages/88c655de-205f-43ef-9c2d-4621199721ec/,3,1,3,19,8,0,0
/sms/logs/messages/8cb8d273-ed5f-4380-bbd6-f088246b2188/,3,1,3,15,9,0,0
/sms/logs/messages/90542b3f-03ff-454c-876a-3535e4ac4c72/,3,1,3,67,12,0,0
/sms/logs/messages/97352ffc-afae-4467-b561-351f9bbf551b/,3,1,3,31,8,0,0
/sms/logs/messages/9be1ed34-89a4-4043-b5f3-539013922ebe/,3,1,3,16,12,0,0
/sms/logs/messages/9e3e2d9c-6c89-4b46-a34b-d871fb43b6f8/,3,1,3,29,12,0,0
/sms/logs/messages/a8edb7d7-ddcd-4eb9-aa41-e2eb3a3a8d40/,3,1,3,105,8,0,0
/sms/logs/messages/ac3ea39d-f265-4fe2-b24c-d1767c181e45/,3,1,3,14,9,0,0
/sms/logs/messages/b2572d48-9e6a-49b5-abca-f082f92c9e36/,3,1,3,24,13,0,0
/sms/logs/messages/b444f09d-a6a6-4353-ad6d-cda72115e288/,3,1,3,9,8,0,0
/sms/logs/messages/b659b502-9fdc-4fec-8722-39bdc9d0992c/,3,1,3,2,11,0,0
/sms/logs/messages/b997a4c3-f0d9-4a2a-8d1b-efa059ddfe97/,3,1,3,13,7,0,0
/sms/logs/messages/c04dfd4a-0f93-4b89-8edb-f56e0bbc7a33/,3,1,3,42,10,0,0
/sms/logs/messages/c599c468-3253-41f9-93bb-5cf63bc21453/,3,1,3,80,10,0,0
/sms/logs/messages/cb2c55b4-6e2d-4447-ac85-4f784361bfda/,3,1,3,38,8,0,0
/sms/logs/messages/cb3d59e2-9d72-4652-bad8-fc8888d32711/,3,1,3,101,9,0,0
/sms/logs/messages/ccbb5362-3c95-4ff1-bb3d-2393d030ca41/,3,1,3,2,8,0,0
/sms/logs/messages/cce30b23-cad2-496f-90d8-0751be19ab92/,3,3,1,0.6666666666666666,12,0,0
/sms/logs/messages/d5d8df06-6228-43cb-9abb-635db58d16b3/,3,1,3,81,9,0,0
/sms/logs/messages/d95a3841-1668-4a83-9b74-d1e32acd6237/,3,1,3,42,10,0,0
/sms/logs/messages/d98061f1-c556-421e-a8e6-fc7989151588/,3,1,3,50,9,0,0
/sms/logs/messages/d9ed8d27-b405-4464-9871-8e15e4314ffe/,3,1,3,3,8,0,0
/sms/logs/messages/db47b5c8-777c-4b49-8323-3a93fac1ed54/,3,1,3,856,10,0,0
/sms/logs/messages/dc2a2e89-f54a-4b97-a568-00803e171244/,3,1,3,84,9,0,0
/sms/logs/messages/de6cddc2-3627-4656-be62-15954eaed1b3/,3,2,1.5,21,9,0,0
/sms/logs/messages/e3080e3b-11ba-4447-901b-4520e4039212/,3,1,3,19,12,0,0
/sms/logs/messages/e839b5fa-1f80-4d94-8108-e45a56e8fe47/,3,1,3,13,8,0,0
/sms/logs/messages/e951b5e5-328c-40bd-8a96-0da40cd4b7b6/,3,1,3,13,8,0,0
/sms/logs/messages/ebda3bb5-2e5e-4ffd-b007-fbd805388349/,3,1,3,62,9,0,0
/sms/logs/messages/ec659afb-1214-4151-8ba1-c5c65bbca5d2/,3,1,3,19,11,0,0
/sms/logs/messages/ee42a8cb-471c-4bb1-9273-c65d84e8758e/,3,1,3,13,12,0,0
/sms/logs/messages/efabcdf6-aec2-4ace-9901-2ef6f8ae3a43/,3,1,3,18,8,0,0
/sms/logs/messages/eff715a9-0203-425a-ba92-8140b0d776b9/,3,1,3,170,13,0,0
/sms/logs/messages/f60cf7ca-a4cc-4d85-bb90-9b4634cde8ba/,3,1,3,44,10,0,0
/sms/logs/messages/f614dada-d916-4e3a-8b58-71c7981e04f3/,3,1,3,20,10,0,0
/sms/logs/messages/f6e53dbb-9c66-4387-9c4b-65d54e11fa58/,3,1,3,89,12,0,0
/sms/logs/messages/f7e93f55-6805-4ce4-a9bd-e651b3c0765d/,3,1,3,40,12,0,0
/sms/logs/messages/fa541285-6e25-476e-a707-985fa5ced751/,3,1,3,55,8,0,0
/sms/powerpacks/d0665624-5e53-4338-b7c1-9a1f1e5569ae,3,1,3,35,9,0,0
/sms/pricing/co/,3,2,1.5,6.5,6,0,0
/sms/pricing/es/,3,3,1,79.33333333333333,4,0,0
/sms/pricing/id/,3,3,1,5.666666666666667,9,0,0
/sms/pricing/ie/,3,3,1,32,10,0,0
/sms/pricing/lv/,3,2,1.5,34,6,0,0
/sms/pricing/ng/,3,3,1,4.666666666666667,7,0,0
/sms/pricing/ph/,3,3,1,11,5,0,0
/sms/pricing/ru/,3,2,1.5,69,5,0,0
/sms/pricing/sa/,3,2,1.5,19.5,8,0,0
/sms/pricing/za/,3,2,1.5,6,11,0,0
/sms/sender_id/24996/0/,3,1,3,87,12,0,0
/sms/sender_id/31610/0/,3,2,1.5,19.5,12,0,0
/sms/sender_id/33265/0/,3,2,1.5,44.5,9,0,0
/trunk/outbound/edit/15956/,3,1,3,53,10,0,0
/trunk/outbound/edit/20106/,3,1,3,29,12,0,0
/trunk/outbound/edit/23105/,3,1,3,81,12,0,0
/trunk/outbound/edit/26040/,3,1,3,96,13,0,0
/trunk/outbound/edit/27972/,3,1,3,3,13,0,0
/trunk/outbound/edit/28501/,3,1,3,142,10,0,0
/trunk/outbound/edit/30392/,3,1,3,29,13,0,0
/use-case/,3,1,3,116,6,0,0
/use-case/two-factor-authentication/,3,2,1.5,8,8,0,0
/voice/applications/edit/10003718302314457/,3,1,3,351,9,0,0
/voice/applications/edit/10140659393440866/,3,1,3,15,12,0,0
/voice/applications/edit/10337655683925796/,3,1,3,20,12,0,0
/voice/applications/edit/10577462338526918/,3,1,3,36,12,0,0
/voice/applications/edit/10688231365722868/,3,1,3,31,6,0,0
/voice/applications/edit/10773932359499070/,3,1,3,19,10,0,0
/voice/applications/edit/10999299338944022/,3,2,1.5,44.5,12,0,0
/voice/applications/edit/12430393947206753/,3,1,3,46,10,0,0
/voice/applications/edit/13849840143397586/,3,1,3,12,8,0,0
/voice/applications/edit/15196912580091388/,3,1,3,33,10,0,0
/voice/applications/edit/16963579007349827/,3,1,3,21,12,0,0
/voice/applications/edit/17880083661417761/,3,1,3,26,13,0,0
/voice/applications/edit/18535559567095788/,3,1,3,50,12,0,0
/voice/applications/edit/18693709649445929/,3,1,3,24,12,0,0
/voice/applications/edit/20293274514538777/,3,2,1.5,12.5,10,0,0
/voice/applications/edit/20700414732981947/,3,1,3,12,8,0,0
/voice/applications/edit/21110777903286290/,3,1,3,39,12,0,0
/voice/applications/edit/22438124416087140/,3,1,3,4,14,0,0
/voice/applications/edit/23907406841809015/,3,1,3,32,7,0,0
/voice/applications/edit/24272332580585961/,3,1,3,29,12,0,0
/voice/applications/edit/25373097168079638/,3,2,1.5,15,12,0,0
/voice/applications/edit/25373331049615380/,3,1,3,96,13,0,0
/voice/applications/edit/25403388856810091/,3,1,3,22,10,0,0
/voice/applications/edit/26616474676528058/,3,1,3,28,10,0,0
/voice/applications/edit/26957411811054555/,3,1,3,45,10,0,0
/voice/applications/edit/30367851937440917/,3,1,3,26,12,0,0
/voice/applications/edit/30404601574313667/,3,1,3,128,11,0,0
/voice/applications/edit/31166375361150800/,3,1,3,119,9,0,0
/voice/applications/edit/32160745939945488/,3,1,3,46,12,0,0
/voice/applications/edit/32653897835819823/,3,1,3,8,10,0,0
/voice/applications/edit/35100974525146928/,3,1,3,27,12,0,0
/voice/applications/edit/37761279078862482/,3,1,3,125,13,0,0
/voice/applications/edit/39055569222128322/,3,1,3,23,12,0,0
/voice/applications/edit/48749854880504912/,3,1,3,49,9,0,0
/voice/applications/edit/51745748057828602/,3,1,3,43,12,0,0
/voice/applications/edit/53289089576887566/,3,1,3,24,11,0,0
/voice/applications/edit/60453412965867316/,3,1,3,3,11,0,0
/voice/applications/edit/68055652922310314/,3,1,3,70,12,0,0
/voice/applications/edit/68766531339118566/,3,1,3,16,9,0,0
/voice/applications/edit/71390986753112968/,3,1,3,82,9,0,0
/voice/applications/edit/75222085931965003/,3,1,3,39,9,0,0
/voice/applications/edit/81979079418627083/,3,1,3,65,9,0,0
/voice/applications/edit/82852773232531229/,3,1,3,5,5,0,0
/voice/applications/edit/90128291125102982/,3,1,3,19,12,0,0
/voice/applications/edit/92919922129968892/,3,1,3,141,12,0,0
/voice/call-insights/,3,2,1.5,74,6,0,0
/voice/client-sdk/,3,3,1,4.666666666666667,7,0,0
/voice/coverage/sg/,3,2,1.5,95.5,6,0,0
/voice/logs/calls/stats/02042ba6-8cf7-4619-a3a7-6b43ec77a2c0/,3,1,3,26,9,0,0
/voice/logs/calls/stats/06251df9-6b35-4f1e-98da-44b0effc0570/,3,1,3,5,7,0,0
/voice/logs/calls/stats/08786336-9ee1-4284-a5b5-ef8571a38ede/,3,1,3,89,12,0,0
/voice/logs/calls/stats/0bdc2d45-765f-4d20-9aea-e4c4817ddc4d/,3,2,1.5,18,7,0,0
/voice/logs/calls/stats/0db11119-c22b-44f8-8b5f-fcd7f97df5dc/,3,1,3,8,9,0,0
/voice/logs/calls/stats/1b80e482-2c69-4551-b06c-c279480f3636/,3,1,3,36,10,0,0
/voice/logs/calls/stats/1d8459a4-a223-4c22-9363-a8b48593c42e/,3,1,3,42,9,0,0
/voice/logs/calls/stats/1fe4fc57-2368-41f7-a72a-7620790c1e7c/,3,1,3,28,9,0,0
/voice/logs/calls/stats/2c42ed9a-fa17-4b09-b891-434ae2675f4d/,3,1,3,3,7,0,0
